 -0.559667 0.737726 0.0567129
 0.159455 0.318418 1.08855
 0.985005 0.416611 0.0310681
 -0.465035 0.966521 -0.0343226
 0.317626 0.670703 -0.0226956
 -0.427254 -0.746727 -0.0253676
 -0.675222 0.099931 -0.0345494
 -0.075567 -0.60234 0.0825005
 -0.630072 0.529629 0.0706452
 0.829862 0.120118 0.0989858
 0.211696 0.560451 0.0727584
 -0.221174 -0.280094 1.0046
 -0.335625 -0.29509 0.946261
 0.975056 0.239876 -0.0570867
 -0.36817 -0.442498 -0.0900164
 0.404874 0.130248 0.935311
 -0.848802 0.455026 0.045304
 -0.194296 -0.620541 0.0850699
 -0.369291 -0.250612 1.03803
 -0.662839 -0.42075 -0.0499554
 -0.672981 0.790946 -0.0939103
 -0.945397 -0.430228 -0.0219198
 0.100604 0.234147 1.04857
 0.563216 0.209203 -0.0274412
 0.992349 0.841033 0.028309
 -0.907815 0.245907 -0.0586662
 -0.554706 0.397105 0.0868364
 0.898334 -0.797191 -0.0752177
 0.749033 -0.166482 -0.000278913
 0.129361 0.170679 1.05765
 0.629807 0.497698 0.0367407
 0.690704 0.552301 0.0937179
 -0.528494 -0.347095 0.0171326
 0.957219 -0.783879 -0.0619471
 -0.317193 -0.791529 -0.0778438
 0.965897 -0.699344 0.0467469
 -0.620766 -0.25405 -0.0135426
 -0.752402 -0.355716 0.00673824
 -0.504579 -0.606683 0.09009
 0.492632 0.522679 0.00715788
 0.0690932 0.152486 0.956928
 -0.5635 -0.15681 -0.0878423
 -0.62632 0.314696 -0.0225518
 0.545006 0.271915 -0.000939665
 0.925535 0.954722 0.0199074
 -0.852903 0.920618 0.049973
 0.614566 -0.700147 -0.0754319
 -0.52086 -0.452549 -0.0110035
 0.546523 0.0428721 0.0283282
 0.447423 -0.464496 -0.019404
 -0.480999 0.604598 0.0958446
 0.088278 -0.958902 -0.0198364
 0.209855 -0.585222 -0.0883668
 0.984337 0.959784 0.0388246
 -0.0250595 0.885319 0.0342968
 -0.825985 -0.967584 0.0263586
 0.673745 0.646982 0.0563438
 0.919425 -0.873878 -0.0889111
 -0.19061 0.672645 0.0153761
 -0.907328 0.120067 0.0689266
 -0.101368 0.639069 0.0293863
 -0.142921 -0.272653 1.0335
 0.658714 0.937202 0.0749739
 0.775046 0.921539 0.0709523
 0.163292 -0.10352 1.05948
 -0.49374 0.0704941 1.06273
 0.769846 -0.255761 0.027424
 0.333284 -0.336336 1.04004
 0.444174 0.473055 0.00730071
 -0.402065 0.565727 -0.0806925
 -0.712799 -0.535641 0.0832143
 0.581064 0.321438 -0.044051
 -0.0839743 -0.0198478 0.949669
 -0.334235 -0.244802 0.941823
 -0.624712 0.918491 0.0314711
 0.97013 -0.575249 -0.0614795
 0.597387 -0.805404 0.0129444
 -0.128373 0.527881 0.0793109
 -0.72801 -0.0279454 0.0266163
 0.344997 0.56999 -0.016811
 0.538071 0.857191 0.0296249
 0.370215 0.438255 -0.0382313
 0.929705 -0.64572 0.0597839
 -0.573602 0.0200453 -0.0646963
 -0.155371 0.395333 0.927153
 -0.84066 0.365463 -0.0303721
 -0.455454 -0.0371497 0.989087
 0.67399 0.834478 -0.0581244
 0.467099 -0.893533 0.039081
 -0.266738 0.451464 -0.00391998
 0.565152 -0.010465 -0.0182009
 -0.138599 -0.64025 -0.0743755
 0.479088 -0.710545 -0.0389474
 0.0769272 -0.284148 1.06306
 0.429965 0.560481 0.00259045
 0.701493 0.719822 -0.0608633
 -0.602229 -0.735633 0.0354218
 0.288646 0.938357 0.0188695
 0.707402 0.405456 0.0295162
 0.0982125 -0.861281 -0.0253374
 -0.940987 0.703871 0.0736161
 -0.122997 -0.434728 0.909591
 0.133249 -0.95564 -0.0614635
 0.743775 0.121288 0.0101218
 0.374346 -0.448748 -0.0338301
 -0.599749 -0.747255 -0.0618479
 -0.208382 -0.349484 0.964589
 -0.854165 0.939162 -0.0415754
 0.334531 0.646564 0.0989702
 -0.370307 -0.255224 0.912842
 0.376319 -0.196211 1.08323
 0.112481 0.680792 -0.0602436
 0.208391 -0.185959 0.944192
 0.593757 -0.442184 0.0563212
 -0.305026 0.932162 -0.0885536
 0.356674 -0.667587 -0.0632791
 0.738194 0.12403 0.00177249
 -0.615917 0.269866 -0.00431131
 -0.0316713 -0.395603 0.960345
 -0.0419691 0.23409 1.03482
 0.0864517 -0.389591 0.915202
 -0.0812567 0.72289 0.0832809
 0.316307 -0.068719 0.964685
 0.758231 -0.474962 0.0204666
 0.321443 0.220012 1.01368
 0.435908 -0.423314 0.046924
 0.803117 -0.68512 -0.0406729
 -0.179159 -0.301037 1.08631
 0.777728 0.667292 -0.0532467
 -0.618821 -0.374677 0.0701623
 0.729406 0.711774 -0.0687968
 0.881422 -0.369482 -0.0965078
 0.714231 0.946825 -0.00337972
 -0.638919 0.705056 0.0491241
 0.565746 0.0264997 -0.0288747
 -0.297426 -0.537593 0.0287939
 -0.828186 -0.734476 0.0602819
 -0.234915 0.0863651 0.930178
 -0.371778 -0.135907 1.09691
 0.095755 0.245272 0.95944
 -0.202622 -0.0253215 0.930617
 0.10941 -0.143899 0.993669
 0.144332 -0.429668 0.988351
 -0.889465 -0.0685877 -0.041143
 0.601775 -0.502841 0.0615069
 -0.686972 0.199733 -0.0922523
 0.600967 0.371547 -0.0657
 0.203785 -0.863367 0.0429365
 0.505567 -0.235146 -0.0706541
 0.474641 0.860609 0.0538731
 -0.930962 -0.342013 -0.048659
 -0.624792 0.767397 0.036951
 0.311897 -0.0882706 1.09398
 -0.80459 0.0222641 -0.0128745
 -0.21602 -0.375961 1.03684
 -0.60095 -0.0629327 -0.0431854
 -0.523474 -0.461966 0.0939693
 -0.180473 0.741819 -0.0923674
 -0.751108 0.247386 -0.015882
 -0.457649 -0.277972 -0.029821
 -0.918918 -0.208935 0.0359777
 -0.405508 0.166274 1.01272
 0.964002 -0.521829 -0.0961096
 0.903844 -0.326419 0.00611681
 -0.224901 0.457561 0.0685207
 -0.856488 0.856611 -0.0377725
 -0.288342 -0.666863 0.0160309
 -0.348648 0.152664 0.990213
 -0.272322 0.401556 0.914951
 0.568858 0.943907 -0.0128458
 -0.729352 -0.975011 0.0662607
 0.630425 -0.38052 -0.0171119
 -0.242401 -0.416518 1.03071
 -0.203497 -0.512673 0.0980633
 0.857672 0.262425 0.0438194
 0.542879 0.405937 0.0294805
 -0.834846 -0.882405 0.0627943
 0.325463 -0.231053 0.978061
 -0.77241 0.496624 -0.0817837
 -0.622895 0.0654825 -0.087393
 0.248646 0.33613 0.915106
 -0.0887466 -0.033445 0.977054
 0.740134 0.724154 0.0354021
 0.0471856 -0.479342 1.08413
 0.0278183 -0.621671 0.0103773
 -0.533988 0.921209 -0.049029
 0.760817 -0.913638 -0.0372695
 0.38876 0.411825 0.0396252
 -0.830633 0.639415 -0.0107123
 -0.648471 -0.98348 0.0958359
 -0.522401 0.265166 0.0294489
 -0.371343 -0.823581 -0.0738956
 0.399196 0.916554 0.0985199
 -0.246783 -0.0362608 0.950586
 -0.405436 0.991557 -0.0115814
 0.698337 -0.54243 -0.0194605
 -0.791953 -0.781613 -0.0108243
 -0.164648 0.607147 -0.0696418
 -0.768395 0.776514 0.0942997
 0.124481 -0.871957 0.0959517
 0.0828407 -0.394358 1.02247
 -0.62267 0.234299 0.0401103
 -0.361625 -0.366505 0.0317656
 -0.376427 0.386711 -0.0718605
 0.12943 0.981276 -0.0727047
 -0.986384 0.679613 -0.0269477
 -0.180989 0.88766 -0.00510901
 0.710768 -0.276988 -0.0443943
 -0.98565 -0.0453831 -0.0667429
 0.957347 -0.920902 -0.0539386
 0.916864 0.161939 0.00662562
 0.141547 0.539269 -0.0699445
 -0.45735 -0.822356 -0.00659502
 0.860306 -0.198783 -0.0679239
 -0.858298 0.930647 -0.0697963
 -0.585346 0.944263 0.0981649
 0.145177 -0.236726 1.08693
 -0.905913 -0.525958 -0.0407679
 -0.349856 -0.511607 0.0546938
 -0.0172847 -0.55426 0.0626037
 0.44333 -0.637396 -0.0212024
 -0.490414 0.504152 -0.0672755
 -0.189859 -0.953198 -0.0495111
 0.744191 0.907108 0.0306106
 -0.935048 -0.95119 0.0236753
 -0.633011 -0.536536 0.0181017
 -0.651362 0.608641 0.0944291
 -0.782053 0.702728 -0.0581666
 -0.189731 -0.647128 -0.0093274
 -0.642793 0.335588 0.0352466
 0.983243 -0.221083 0.071507
 -0.228781 0.288503 1.02192
 0.0984642 -0.901356 0.0266024
 0.603353 0.842835 0.0173132
 -0.0905409 0.907787 0.0221941
 -0.853788 -0.725224 0.0685406
 0.327229 -0.376586 1.0294
 0.27152 -0.158639 0.999678
 0.689854 0.65163 0.0349647
 -0.40342 -0.991163 -0.0314765
 0.949046 0.99208 0.0464152
 0.664116 -0.236701 -0.0247344
 -0.116662 0.861764 -0.01487
 -0.850639 0.465117 -0.0305865
 0.322493 -0.625424 -0.0398079
 -0.455565 -0.479212 -0.0123303
 -0.77016 0.848017 0.0500111
 0.523887 0.119537 -0.0658528
 -0.479338 -0.190609 0.0993102
 0.87031 0.40597 -0.0998061
 -0.444455 0.355016 0.0994019
 -0.980303 0.0191318 -0.0242682
 -0.227647 0.902469 -0.0380918
 0.623652 -0.948169 -0.0915802
 -0.682213 0.374324 -0.0541226
 -0.0802918 0.918759 -0.0020438
 0.796405 -0.851401 -0.0172421
 0.296516 0.672487 0.0947116
 0.637989 -0.806851 -0.0243493
 0.631091 -0.936542 -0.0837523
 0.63303 -0.380997 0.0517494
 0.627049 -0.3613 -0.0463375
 -0.615633 0.411053 -0.0560905
 0.00344898 0.0347047 0.949093
 0.0876474 0.352491 1.08652
 0.546421 -0.7278 0.0784009
 -0.474017 -0.931395 0.0932608
 0.353562 0.365121 0.0605095
 0.300679 0.00311009 1.07982
 -0.942814 -0.365799 0.0861702
 -0.780337 -0.732769 -0.0519295
 0.737157 0.89428 0.0119405
 -0.726218 -0.721353 -0.0469543
 -0.287123 0.282096 1.05652
 0.203803 -0.630257 -0.00823466
 0.0690526 0.916165 0.0189853
 -0.146938 -0.557852 0.0258458
 -0.21433 0.79571 -0.0376421
 -0.609235 0.0963891 0.0626689
 -0.810992 0.153575 -0.073911
 -0.94929 0.373238 -0.0471879
 -0.468585 0.110394 0.94224
 0.65082 0.384176 -0.0298953
 -0.818723 -0.902947 0.0983143
 0.746439 0.300856 -0.0647114
 -0.335907 -0.630092 -0.0730949
 0.853946 0.22297 -0.0288801
 0.112404 -0.99136 -0.0493091
 0.735983 -0.600595 0.0603298
 0.362672 -0.411587 -0.0243127
 0.623563 -0.360877 -0.0869889
 -0.848316 0.170538 0.0240506
 -0.425916 -0.178642 0.962468
 0.275132 0.00263567 0.972174
 0.258275 -0.250925 0.902259
 0.611161 0.413168 -0.06075
 0.880212 0.267114 0.0615469
 -0.408589 -0.620482 0.0624109
 0.0983205 -0.884499 -0.0976486
 -0.298381 0.478173 -0.0388073
 0.458492 0.101735 1.0251
 0.588603 0.253419 -0.0578412
 -0.170891 0.827504 0.0242946
 0.453791 0.102636 0.924558
 -0.824474 -0.639089 -0.00053428
 -0.801883 0.972072 -0.0592175
 -0.409383 0.852284 0.0674939
 -0.793914 -0.556305 -0.0945543
 0.830196 0.542016 -0.0830043
 0.853709 -0.756365 0.064813
 -0.534364 0.702127 -0.0250135
 0.716686 0.29073 -0.0996715
 -0.861726 -0.880161 0.0830788
 0.381221 0.57363 -0.00665761
 0.626803 0.749156 0.0294335
 -0.37854 0.947274 0.0266407
 0.0292851 -0.462109 1.01187
 -0.295776 -0.256023 1.05624
 -0.241319 -0.425827 1.01044
 -0.0713622 -0.572118 0.0348037
 -0.423232 -0.106482 1.00502
 0.326633 -0.389796 -0.0659105
 0.329918 -0.251521 0.946073
 0.160706 -0.870301 -0.0965636
 -0.90587 0.756502 0.0783521
 0.388465 -0.622038 0.0730795
 -0.345128 0.407247 -0.0731315
 0.773563 -0.888529 0.00126624
 0.335949 -0.129848 1.05868
 -0.559648 0.79879 -0.0985283
 0.788389 -0.624443 -0.00917644
 -0.161447 0.702191 0.051844
 0.179448 0.0321086 0.926692
 0.640183 -0.807185 -0.0603382
 0.674547 -0.713055 -0.084688
 0.458068 0.67541 -0.0468918
 0.188863 -0.669719 0.0938329
 0.457548 -0.896156 -0.09502
 -0.52979 0.439793 -0.00800488
 -0.942955 0.880145 -0.0281259
 -0.928237 0.668533 0.00942981
 -0.0200017 -0.492913 0.979649
 -0.501562 0.686535 0.0828597
 -0.234643 0.326718 0.902141
 0.161975 0.00126462 0.930836
 0.315095 -0.540667 0.0983767
 0.846176 0.648195 -0.0685951
 0.784505 0.105743 -0.0582107
 0.834304 0.575954 0.0857686
 -0.245744 0.632999 0.073783
 0.472996 0.704762 0.0406364
 -0.432706 -0.31524 0.0913451
 0.363783 0.183198 1.06
 0.19238 0.948555 -0.00732967
 0.213793 0.11053 1.0928
 0.52215 -0.574375 -0.06127
 0.505917 -0.728199 -0.0964504
 0.819966 -0.943694 0.0141239
 -0.762142 0.89061 -0.0282808
 -0.904456 -0.355134 -0.0649809
 0.833374 -0.882138 -0.0945047
 0.239738 -0.314844 0.973971
 0.153188 -0.951061 0.0922912
 -0.246826 0.24132 1.08715
 0.679877 -0.544888 -0.00180023
 0.607845 0.977263 0.0407623
 0.995146 0.48318 0.0679424
 -0.969359 0.303146 0.073573
 0.17188 0.541004 0.0626341
 0.889072 0.636548 -0.0728793
