5.54986 -0.623417
0.596447 2.32562
0.781229 2.67572
0.536019 -1.13675
5.67373 -0.355578
5.9552 -1.96536
5.90004 -0.146274
2.83828 1.49837
6.02802 1.83742
0.752486 0.0525858
1.54656 -0.489606
2.13688 -0.290426
1.12661 1.0692
5.00142 -0.311442
0.553454 -1.06189
1.76897 -0.380182
0.72617 -0.579106
6.08353 0.362382
0.194017 -0.213385
6.24467 1.82348
5.60895 0.979824
4.65882 2.28386
4.23532 2.46865
1.79084 1.69034
0.0156591 -0.676203
2.41882 -0.704621
3.36344 1.29037
1.54949 -0.165871
4.20776 2.18653
2.03509 -0.0842641
1.02673 1.85507
5.34873 2.56012
0.929963 0.482135
2.90712 -1.39642
6.42857 3
6.42857 3
6.42857 3
1 0.755102
0.142857 1.77551
0.714286 -0.0612245
1.28571 -0.367347
2.71429 -0.979592
5 -1.08163
4 -0.367347
4.71429 -0.877551
4.42857 -1.89796
4.57143 2.08163
4.71429 -0.265306
1.14286 -1.28571
0.714286 -1.79592
0.571429 0.0408163
2.28571 -1.79592
3.85714 2.79592
5 -1.59184
3.71429 1.16327
3.57143 1.57143
6.57143 0.755102
3 -1.38776
1.14286 -0.469388
0.714286 2.28571
3.57143 1.57143
5.71429 -1.38776
5.71429 -1.38776
6.14286 -1.38776
6.14286 -0.877551
4.14286 -0.469388
5.71429 -1.38776
5.71429 -1.38776
5.28571 -1.28571
6 -2
